Track URI,Track Name,Artist URI,Artist Name,Album URI,Album Name,Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2BRGGMFl5p0Ss92MrZC5Qy,Cognac (feat. Brandon Rayson),"spotify:artist:3DtnSKmpjFGUzZcccWfG43, spotify:artist:1XMoZ8AHs0TxrFiQAnOTAI, spotify:artist:3vt9Efp9Vmc9JQEddtJaHX","Monster Rally, Jay Stone, Brandon Rayson",spotify:album:4eOt87N4K18bK2M23kMTSy,Foreign Pedestrians,2015-01-27,https://i.scdn.co/image/ab67616d0000b273295ccc6b4212d398499734d4,1,5,158091,,TRUE,0,,2016-03-17T15:47:20Z,"chillwave,indie dream pop",0.548,0.397,5,-22.192,0,0.278,0.373,0,0.0974,0.915,85.152,4
spotify:track:3N7mZFkAvu4noKmiAoaPbS,Blue Bucket of Gold - Remix,spotify:artist:4MXUO7sVCaFgFjoTI5ox5c,Sufjan Stevens,spotify:album:5Qg2V5rRJzPfN620vjZe29,Blue Bucket of Gold (Remix),2015-10-23,https://i.scdn.co/image/ab67616d0000b273dbf52291ee9e49f663e45eae,1,1,233624,https://p.scdn.co/mp3-preview/5e5fd429976aaea27d6efb47f06e825265cb0375?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,16,,2016-03-17T15:39:51Z,"baroque pop,chamber pop,freak folk,indie folk,singer-songwriter",0.501,0.56,11,-9.781,0,0.0371,0.123,0.818,0.0732,0.454,150.01,4
spotify:track:3J4XVZHHbbijhdDkpAt57R,Palms Lose,spotify:artist:52kcP7gctw7wnK3bpPjBKC,Casey Mecija,spotify:album:5ftfo9pfEwLnT82si89ZFd,Psychic Materials,2016-01-12,https://i.scdn.co/image/ab67616d0000b273671aa456a266ed70b1195a4f,1,2,250312,https://p.scdn.co/mp3-preview/14b183e1567d7899db72317119903149cfc5b366?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,12,,2016-03-17T15:33:32Z,toronto indie,0.455,0.78,1,-6.306,1,0.0367,0.0165,0.287,0.095,0.737,160.09,4
spotify:track:1CUm4jatb0BDL7RGwBV1j2,Miracle,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,1,250535,https://p.scdn.co/mp3-preview/eb57b3c43923c2346451050522a06d683827c0dc?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,37,,2016-03-08T18:06:16Z,pop soul,0.45,0.508,11,-8.396,0,0.149,0.901,0.0000133,0.112,0.15,70.085,4
spotify:track:2s8zLWtT82WJm1pi34v74i,Slip Slide,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,2,239922,https://p.scdn.co/mp3-preview/04ea541f37234ed1ae68b32463685c4656c8147f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,39,,2016-03-08T18:06:16Z,pop soul,0.65,0.559,0,-9.774,0,0.392,0.311,0.000294,0.367,0.214,119.964,4
spotify:track:3DnCJKFEtgXbolOJLpADxg,Warm Enough,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,3,201855,https://p.scdn.co/mp3-preview/9286bedb96898471c910b24bbf909c7b36c88f5e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,39,,2016-03-08T18:06:16Z,pop soul,0.47,0.478,2,-9.285,0,0.231,0.89,0,0.738,0.272,82.191,3
spotify:track:5rwZDsvEnfKVGx1cFevcPU,Nothing Came to Me,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,4,210039,https://p.scdn.co/mp3-preview/69c321f5914977d1b6cf3cab1a9ae1f35d69f627?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,29,,2016-03-08T18:06:16Z,pop soul,0.262,0.0879,7,-11.955,1,0.0329,0.991,0.908,0.118,0.123,86.846,4
spotify:track:4Zf351SuPuXo8w6IIMsxev,Wanna Be Cool,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,5,207559,https://p.scdn.co/mp3-preview/813b07b55b19590becd7f64d13efea3212187f4a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,44,,2016-03-08T18:06:16Z,pop soul,0.663,0.611,0,-8.287,1,0.301,0.239,0,0.181,0.337,116.947,4
spotify:track:2MMSvQYxprysW5Askrde6L,Windows,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,6,236852,https://p.scdn.co/mp3-preview/e542f6354542f6b9aea0b6fc3908f97a9f619ae0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,40,,2016-03-08T18:06:16Z,pop soul,0.396,0.45,6,-11.982,1,0.213,0.685,0.00958,0.13,0.384,99.42,4
spotify:track:2yyOV4CLMguFh4bOcutyvz,Caretaker,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,7,95388,https://p.scdn.co/mp3-preview/c61792bb5cf17ad38fb80beb0ef61ef4a3c286ce?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,33,,2016-03-08T18:06:16Z,pop soul,0.667,0.179,0,-17.73,1,0.0431,0.822,0.0000418,0.0934,0.237,131.061,3
spotify:track:2rx3VmG7rvDNUaEbwq7vW7,Just Wait,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,8,227304,https://p.scdn.co/mp3-preview/0854c2f0fbba8b9380aea875a37eaa91519863c2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,31,,2016-03-08T18:06:16Z,pop soul,0.598,0.459,7,-11.864,1,0.0865,0.298,0.0139,0.0858,0.108,140.157,4
spotify:track:6byH2KwTyfq76lucjvwX2I,Familiar,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,9,233617,https://p.scdn.co/mp3-preview/367091dcc1909154dbff4fd3e29230380ed1db5b?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,43,,2016-03-08T18:06:16Z,pop soul,0.804,0.387,11,-9.56,1,0.255,0.28,0,0.0527,0.584,104.065,4
spotify:track:0KgrW4TBWF4DvmtQl2Gco8,SmthnthtIwnt,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,10,111415,https://p.scdn.co/mp3-preview/1179ec0ff5f89fa508260a64e817059638659c9a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,30,,2016-03-08T18:06:16Z,pop soul,0.532,0.267,8,-12.25,1,0.078,0.821,0.0000111,0.146,0.146,140.734,4
spotify:track:4BXQq0ufeWuY9uT4sURxYX,Go,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,11,262222,https://p.scdn.co/mp3-preview/095fef8bf09815de865de95f33e632c4b53c0f2d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,31,,2016-03-08T18:06:16Z,pop soul,0.648,0.463,11,-10.114,0,0.0427,0.412,0.00285,0.315,0.262,112.998,4
spotify:track:6y0eiewGRYSrDMHNm1bkuw,Questions,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,12,114885,https://p.scdn.co/mp3-preview/d265228463ccfde116e8f7ed8eb4d11d01e2876b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,28,,2016-03-08T18:06:16Z,pop soul,0.806,0.448,8,-11.636,1,0.141,0.84,0.157,0.0859,0.428,116.05,4
spotify:track:3014qd0gV2mgOeuXXBfQhQ,Something Came to Me,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,13,190510,https://p.scdn.co/mp3-preview/b4bdba4ecc36126aaa5c3278d0e80a9462590619?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,30,,2016-03-08T18:06:16Z,pop soul,0.674,0.323,9,-10.856,1,0.085,0.76,0.927,0.152,0.291,75.936,4
spotify:track:67Q4A723vZInFO6GJlOqfd,Rememory,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,14,154095,https://p.scdn.co/mp3-preview/25404213edad87bb6624e6f6dd62596f2e9572e1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,33,,2016-03-08T18:06:16Z,pop soul,0.452,0.251,4,-16.163,0,0.0718,0.805,0.00373,0.0793,0.0758,83.774,4
spotify:track:6fTdcGsjxlAD9PSkoPaLMX,Sunday Candy,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,15,226013,https://p.scdn.co/mp3-preview/7a6944ec3bd4bd1ea1a5a27cc15ef81fe229a707?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,,2016-03-08T18:06:16Z,pop soul,0.511,0.596,0,-6.56,1,0.224,0.53,0,0.0798,0.554,158.063,4
spotify:track:3w04cXVTLNvkl6foI4K1ze,Pass the Vibes,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment,spotify:album:3eM1KTKmpqrQOvuvYY42cr,Surf,2015-06-30,https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8,1,16,150829,https://p.scdn.co/mp3-preview/2a220904987dd27ba92af25d4446c629824a2b00?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,,2016-03-08T18:06:16Z,pop soul,0.802,0.45,7,-9.741,1,0.064,0.734,0.544,0.0919,0.305,140.022,4
spotify:track:4cTuJDy3ioF5KUrDG86S0c,Where Life Comes to Live,spotify:artist:5zQhRSqJxTbROSMJtGCXYN,Francis Lung,spotify:album:4uq3X5sotK3V1VKuycH4mV,Vol. 1,2015-11-20,https://i.scdn.co/image/ab67616d0000b273bf7cdf2b1617df81deb155d1,1,2,287402,,FALSE,0,,2016-03-02T23:36:11Z,,0.434,0.427,7,-10.652,1,0.028,0.177,0.354,0.12,0.245,102.325,4
spotify:track:4rvSqlJCW4CvLFPRF9YH4c,Like You (feat. Ciara),"spotify:artist:7352aRY2mqSxBZwzUb6LmA, spotify:artist:2NdeV5rLm47xAvogXrYhJX","Bow Wow, Ciara",spotify:album:47zsQxg2r43BJlKdEr01B8,Like You (feat. Ciara) (4 Pack),2005-07-15,https://i.scdn.co/image/ab67616d0000b27392ee6031fea15a735e3dd33b,1,1,204149,https://p.scdn.co/mp3-preview/37de5702dc84f8a75d2c1b73c1a8eca9480b88d2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,,2016-03-02T18:32:32Z,"dance pop,hip hop,hip pop,pop rap,r&b,rap,southern hip hop,urban contemporary,dance pop,hip pop,pop,post-teen pop,r&b,urban contemporary",0.575,0.592,6,-8.782,1,0.188,0.14,0,0.0761,0.466,81.536,4
spotify:track:55fzBaW4mHATuL7MoOHLrn,Don't Cry Those Tears,spotify:artist:5E0WZKr9e1ISN70V674dMS,Jack Colwell,spotify:album:7bOG12OEUnFHQ044yrzxOq,Only When Flooded Could I Let Go,2015-08-28,https://i.scdn.co/image/ab67616d0000b2739dd6822af1f6865100d6bd9e,1,3,250226,,FALSE,0,,2016-02-29T22:23:09Z,,0.494,0.823,1,-9.054,1,0.0403,0.00088,0,0.087,0.518,118.64,4
spotify:track:2sOFb3iokT8caudADc3ZnN,Joke,spotify:artist:1tho5dJnzdYD57EQkM3SmK,Chastity Belt,spotify:album:10kPjDQXraJLGgXVO3cLz9,Time to Go Home,2015-03-23,https://i.scdn.co/image/ab67616d0000b273b01baf6ace369691189b61db,1,7,332133,,FALSE,0,,2016-02-29T22:13:26Z,"bubblegrunge,indie garage rock,indie punk,indie rock,indie surf",0.439,0.657,9,-7.77,0,0.0292,0.000492,0.163,0.109,0.411,149.409,4
spotify:track:6RS7TkdyoZSA94FHmsqSSv,Clean,spotify:artist:3IunaFjvNKj98JW89JYv9u,The Japanese House,spotify:album:4T1o6BUMpITeK7DfE5qZqp,Clean,2015-11-06,https://i.scdn.co/image/ab67616d0000b2732dada5d0d4303176fc2b819d,1,1,299360,https://p.scdn.co/mp3-preview/76084f6b63dc2a39f46b0b6a41a4c77c953abbda?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,41,,2016-02-26T18:25:06Z,"art pop,electropop,indie pop,indie poptimism,indietronica,modern dream pop,vapor soul",0.615,0.521,2,-8.059,1,0.0328,0.544,0.000214,0.223,0.165,131.027,4
spotify:track:1EYY8FbELndV5bVs9QmPgD,3fast,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,1,380621,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.301,0.577,4,-9.945,1,0.0402,0.035,0.0671,0.163,0.318,82.098,4
spotify:track:48VHTYYfOhIOBEVeCH4nIJ,Dom,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,2,209780,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.45,0.845,4,-8.229,1,0.0425,0.0013,0.00000811,0.179,0.566,119.777,4
spotify:track:572gFxd0Ahg75t4b5vAHXz,Chain of Lakes,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,3,137999,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.269,0.643,7,-7.43,1,0.0299,0.0166,0.243,0.561,0.371,177.962,4
spotify:track:5aUOuk1fuadNd8p33L145r,Past Tense,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,4,366062,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.36,0.573,7,-8.983,1,0.0542,0.0602,0.00323,0.141,0.335,88.626,4
spotify:track:0viir9Yi10ioTxZSiSDgBR,Try,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,5,158000,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.481,0.814,4,-7.972,1,0.0452,0.000809,0.0873,0.136,0.167,123.672,4
spotify:track:5IZ3KY4gBfZAWCA1GgLK9n,In Case It Gets Lost,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,6,131262,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.2,0.942,0,-6.446,1,0.199,0.000989,0.00000324,0.359,0.525,128.946,5
spotify:track:5R7zCwgZ2bnK5ihdA3KB0i,Practice Space,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,7,107395,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.462,0.545,5,-7.977,1,0.0295,0.13,0.527,0.169,0.464,75.951,4
spotify:track:7suFvgMX6FlgwLnyYS5z1r,Dinosaur Dying,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,8,217942,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.267,0.716,9,-7.921,1,0.0345,0.0133,0.0000864,0.125,0.409,75.011,4
spotify:track:2qH6ISvMt8dKGgrFPagNCE,Copy/Paste,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,9,447262,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.357,0.596,11,-9.676,1,0.0376,0.00426,0.00248,0.365,0.467,84.711,4
spotify:track:0fSrqnoutS6msUsLhhAdYx,San Francisco Earthquake,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,10,297309,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.43,0.537,2,-8.828,1,0.0334,0.00918,0.000121,0.318,0.243,74.227,4
spotify:track:1RtKSr96tY9HMJbUE2OKlL,Crushed,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,11,248058,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.353,0.429,4,-8.878,1,0.0307,0.12,0.0000734,0.0961,0.137,137.891,4
spotify:track:0M6d9iJpg9EEH1IOCBJWmh,Soaked In Sleep,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,12,216688,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.355,0.784,8,-8.365,0,0.0389,0.000393,0.000942,0.0843,0.279,118.404,4
spotify:track:0PWzPoN6djZlgMFGwj30WK,McConoughey,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,13,382409,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.281,0.551,2,-8.701,1,0.0328,0.00009,0.00173,0.0843,0.412,77.162,4
spotify:track:6sW40YNsndhovMDTavB2Vw,Your Name's Not Ned,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,14,423235,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.319,0.588,4,-10.807,1,0.0337,0.0372,0.101,0.116,0.264,146.642,4
spotify:track:1g2pIgwrz6tfKXhx4hV2ji,If You Let It,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,15,506049,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.29,0.364,10,-12.199,1,0.0354,0.546,0.00176,0.128,0.256,75.046,4
spotify:track:33Hnwff8dchTrQBQK4LGqn,The Winner,spotify:artist:3M8MprvPoJ9oJMNLTSFSl7,Sioux Falls,spotify:album:0PSpY3YPlCLO0fV5fmr7Pa,Rot Forever,2016-02-19,https://i.scdn.co/image/ab67616d0000b273452c349fce36f69f15811db8,1,16,143069,,FALSE,0,,2016-02-23T18:44:06Z,midwest emo,0.449,0.546,7,-7.93,1,0.0286,0.0309,0,0.137,0.538,78.161,4
spotify:track:39Su9qsYZKeHNnoBf9tom7,Somebody Else,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:album:6WByGtGG1j9hZiAUkbPmFN,Somebody Else,2016-02-16,https://i.scdn.co/image/ab67616d0000b273adc5375a01c61b6a8050369d,1,1,346533,,TRUE,0,,2016-02-19T19:32:17Z,"modern alternative rock,modern rock,nu gaze,pop,rock",0.614,0.803,0,-5.764,1,0.0653,0.227,0.0129,0.237,0.43,100.998,4
spotify:track:5vrusVExLfU8ntUykEEDhs,The Sound,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:album:0R9sCKiFdTAgSdHoQKWNoi,The Sound,2016-01-15,https://i.scdn.co/image/ab67616d0000b2730c61a11c0f072bb7a9e1e615,1,1,248893,,FALSE,0,,2016-02-19T19:07:34Z,"modern alternative rock,modern rock,nu gaze,pop,rock",0.647,0.946,0,-4.68,1,0.0762,0.0931,0.00000537,0.492,0.512,120.717,4
spotify:track:0cELvuwJW1acISUHYB6suj,Emotions,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,spotify:album:0SHpIbyBLUugMXsl3yNkUz,Emotions,1991-09-17,https://i.scdn.co/image/ab67616d0000b273cac78df6ec3c73e118a308e0,1,1,248093,https://p.scdn.co/mp3-preview/a633070f13aee1e789efeba97c2215180139ae1b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,63,,2016-02-13T04:10:14Z,"dance pop,pop,r&b,urban contemporary",0.74,0.752,9,-7.008,0,0.0359,0.0409,0.00125,0.0233,0.939,114.851,4
spotify:track:5E2nQclsRlTL5YVyddp5xk,"Hearts, Repeating",spotify:artist:5c6Gluhsr5ElMqECqpqx6U,Nic Hessler,spotify:album:3PTj3DZtT1M3Ov03c8qQKl,Soft Connections,2015-03-17,https://i.scdn.co/image/ab67616d0000b2730a43317d0d4f7b66e8e822e2,1,2,247653,https://p.scdn.co/mp3-preview/eded7cd54023816ca328858c66cea6b1bbbf7217?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,3,,2016-02-11T21:07:15Z,,0.493,0.815,4,-6.227,1,0.0352,0.00133,0.000403,0.0992,0.658,143.045,4
spotify:track:40ZE4s5F6N8YcID38VYoga,I&I,spotify:artist:7n7LtIfQC8lBhTutdgXSXL,LUH,spotify:album:7uflGAXoH60k4GLeG3CrQ6,I&I,2016-01-26,https://i.scdn.co/image/ab67616d0000b273875cba2c6c4ffc58ab733024,1,1,176594,,FALSE,0,,2016-02-10T18:51:14Z,,0.346,0.46,8,-7.817,1,0.0293,0.441,0,0.0402,0.106,100.112,4
spotify:track:580qLpKUPN9qzS7fXuVWGD,Face,"spotify:artist:7cAlvWK5rgMmJ37j7woN8l, spotify:artist:2ouzyT8IrnPQyKjUw3BXJV","Christian Rich, Denitia and Sene",spotify:album:598rBJSKJFvze21Yu9GSgD,FW14,2015-08-21,https://i.scdn.co/image/426bf263aef3afe5066c326fb10b21e52126288e,1,10,282875,,FALSE,0,,2016-02-09T22:02:26Z,"alternative r&b,nu disco",0.398,0.137,10,-16.346,1,0.0631,0.798,0.153,0.111,0.152,83.861,5
spotify:track:4E1OG7S9sDDlGLfobTmCoV,4 Degrees,spotify:artist:6VJZYivuYJGCrPuOAnI7Qo,ANOHNI,spotify:album:5RcFiLHYkoJc6jwnMWoy9P,4 Degrees,2015-12-01,https://i.scdn.co/image/ab67616d0000b273dc06dcecb365daa19e3296cc,1,1,231120,https://p.scdn.co/mp3-preview/26afb1b2049ded5c4f7f2da93fefe399716bfc3a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,8,,2016-02-09T21:29:50Z,"art pop,chamber psych,experimental pop,metropopolis,transpop",0.341,0.813,10,-4.98,0,0.0878,0.304,0,0.137,0.246,108.477,3
spotify:track:7EN9HHkjySM5Eratx2zaMo,Wood,spotify:artist:04XggbrM51GcFPTxBYtRXT,Rostam,spotify:album:5tDwiXJnVZY3eg5RObPFh0,Wood,2016-01-28,https://i.scdn.co/image/ab67616d0000b2733f25aa6f695e6b1fe06b9175,1,1,342374,,FALSE,0,,2016-02-09T21:29:47Z,"art pop,indie pop,indie rock",0.506,0.602,11,-8.778,1,0.163,0.731,0.171,0.0745,0.696,110.602,3
spotify:track:1GOf3OV7ZmDO1kTKHyLWDG,Dark Liquor,spotify:artist:5fW1JQP4DfDyNqvYQ5m4Ju,Tunji Ige,spotify:album:0bBPH5W03kyP8OdvCLL9Kc,Dark Liquor - Single,2015-09-14,https://i.scdn.co/image/ab67616d0000b273f9cec25696ee1a88cb6cdf47,1,1,179602,,FALSE,0,,2016-02-08T21:36:03Z,underground hip hop,0.797,0.516,5,-8.07,1,0.387,0.00661,0.00000409,0.362,0.409,75.561,4
spotify:track:08w7V3MLiIIj7nPgc942cY,Skip,spotify:artist:2D7YyEYEeZY7W6rpuN6WoB,Oscar Key Sung,spotify:album:65n7Wtl6s4RRFaBlLefyC6,Altruism,2015-05-01,https://i.scdn.co/image/ab67616d0000b27308ffcc0162a92e8e9b70bd57,1,1,187667,https://p.scdn.co/mp3-preview/b56192c50bb4338b527da36519ed6a2462cfe5fb?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,5,,2016-02-05T00:03:16Z,"australian electropop,neo r&b",0.859,0.294,0,-12.059,1,0.127,0.68,0.00041,0.101,0.527,111.037,4
